Timestep,Throughput
280,41
281,41
282,41
283,41
284,41
285,41
286,41
287,42
288,42
289,42
290,42
291,42
292,42
293,42
294,42
295,42
296,42
297,43
298,43
299,43
300,43
301,43
302,43
303,43
304,43
305,43
306,43
307,44
308,44
309,44
310,44
311,44
312,44
313,44
314,44
315,44
316,44
317,45
318,46
319,46
320,46
321,46
322,46
323,46
324,46
325,46
326,46
327,47
328,47
329,47
330,47
331,47
332,47
333,47
334,47
335,47
336,47
337,48
338,48
339,48
340,48
341,48
342,48
343,48
344,48
345,48
346,48
347,49
348,49
349,49
350,49
351,49
352,49
353,49
354,49
355,49
356,49
357,50
358,50
359,50
360,50
361,50
362,50
363,50
364,50
365,50
366,50
367,51
368,51
369,51
370,51
371,51
372,51
373,51
374,51
375,51
376,51
377,52
378,52
379,52
380,52
381,52
382,52
383,52
384,52
385,52
386,52
387,52
388,52
389,52
390,52
391,52
392,52
393,52
394,52
395,52
396,52
397,52
398,52
399,52
400,52
401,52
402,52
403,52
404,52
405,52
406,52
407,52
408,52
409,52
410,52
411,52
412,52
413,52
414,52
415,52
416,52
417,52
418,52
419,52
420,52
421,52
422,52
423,52
424,52
425,52
426,52
427,52
428,52
429,52
430,52
431,52
432,52
433,52
434,52
435,52
436,52
437,52
438,52
439,52
440,52
441,52
442,52
443,52
444,52
445,52
446,52
447,52
448,52
449,52
450,52
451,52
452,52
453,52
454,52
455,52
456,52
457,52
458,52
459,52
460,52
461,52
462,52
463,52
464,52
465,52
466,52
467,52
468,52
469,52
470,52
471,52
472,52
473,52
474,52
475,52
476,52
477,52
478,52
479,52
480,52
481,52
482,52
483,52
484,52
485,52
486,52
487,52
488,52
489,52
490,52
491,52
492,52
493,52
494,52
495,52
496,52
497,52
498,52
499,52
500,52
501,52
502,52
503,52
504,52
505,52
506,52
507,52
508,52
509,52
510,52
511,52
512,52
513,52
514,52
515,52
516,52
517,52
518,52
519,52
520,52
521,52
522,52
523,52
524,52
525,52
526,52
527,52
528,52
529,52
530,52
531,52
532,52
533,52
534,52
535,52
536,52
537,52
538,52
539,52
540,52
541,52
542,52
543,52
544,52
545,52
546,52
547,52
548,52
549,52
550,52
551,52
552,52
553,52
554,52
555,52
556,52
557,52
558,52
559,52
560,52
561,52
562,52
563,52
564,52
565,52
566,52
567,52
568,53
569,53
570,53
571,53
572,53
573,53
574,53
575,53
576,53
577,53
578,54
579,54
580,54
581,54
582,54
583,54
584,54
585,54
586,54
587,54
588,55
589,55
590,55
591,55
592,55
593,55
594,55
595,55
596,55
597,55
598,56
599,56
600,56
601,56
602,56
603,56
604,56
605,56
606,56
607,56
608,57
609,57
610,57
611,57
612,57
613,57
614,57
615,57
616,57
617,57
618,58
619,58
620,58
621,58
622,58
623,58
624,58
625,58
626,58
627,58
628,59
629,59
630,59
631,59
632,59
633,59
634,59
635,59
636,59
637,59
638,60
639,60
640,60
641,60
642,60
643,60
644,60
645,60
646,60
647,60
648,61
649,61
650,61
651,61
652,61
653,61
654,61
655,61
656,61
657,61
658,62
659,62
660,62
661,62
662,62
663,62
664,62
665,62
666,62
667,62
668,62
669,62
670,62
671,62
672,62
673,62
674,62
675,62
676,62
677,62
678,62
679,62
680,62
681,62
682,62
683,62
684,62
685,62
686,62
687,62
688,62
689,62
690,62
691,62
692,62
693,62
694,62
695,62
696,62
697,62
698,62
699,62
700,62
701,62
702,62
703,62
704,62
705,62
706,62
707,62
708,62
709,62
710,62
711,62
712,62
713,62
714,62
715,62
716,62
717,62
718,62
719,62
720,62
721,62
722,62
723,62
724,62
725,62
726,62
727,62
728,62
729,62
730,62
731,62
732,62
733,62
734,62
735,62
736,62
737,62
738,62
739,62
740,62
741,62
742,62
743,62
744,62
745,62
746,62
747,62
748,62
749,62
750,62
751,62
752,62
753,62
754,62
755,62
756,62
757,62
758,62
759,62
760,62
761,62
762,62
763,62
764,62
765,62
766,62
767,62
768,62
769,62
770,62
771,62
772,62
773,62
774,62
775,62
776,62
777,62
778,62
779,62
780,62
781,62
782,62
783,62
784,62
785,62
786,62
787,62
788,62
789,62
790,62
791,62
792,62
793,62
794,62
795,62
796,62
797,62
798,63
799,63
800,63
801,63
802,63
803,63
804,63
805,63
806,63
807,63
808,64
809,64
810,64
811,64
812,64
813,64
814,64
815,64
816,64
817,64
818,65
819,65
820,65
821,65
822,65
823,65
824,65
825,65
826,65
827,65
828,66
829,66
830,66
831,66
832,66
833,66
834,66
835,66
836,66
837,66
838,67
839,67
840,67
841,67
842,67
843,67
844,67
845,67
846,67
847,67
848,68
849,68
850,68
851,68
852,68
853,68
854,68
855,68
856,68
857,68
858,69
859,70
860,70
861,70
862,70
863,70
864,70
865,70
866,70
867,70
868,71
869,71
870,71
871,71
872,71
873,71
874,71
875,71
876,71
877,71
878,72
879,72
880,72
881,72
882,72
883,72
884,72
885,72
886,72
887,72
888,73
889,74
890,74
891,74
892,74
893,74
894,74
895,74
896,74
897,74
898,75
899,75
900,75
901,75
902,75
903,75
904,75
905,75
906,75
907,75
908,76
909,76
910,76
911,76
912,76
913,76
914,76
915,76
916,76
917,76
918,77
919,78
920,78
921,78
922,78
923,78
924,78
925,78
926,78
927,78
928,79
929,79
930,79
931,79
932,79
933,79
934,79
935,79
936,79
937,79
938,79
939,79
940,79
941,79
942,79
943,79
944,79
945,79
946,79
947,79
948,79
949,79
950,79
951,79
952,79
953,79
954,79
955,79
956,79
957,79
958,79
959,80
960,80
961,80
962,80
963,80
964,80
965,80
966,80
967,80
968,80
969,81
970,81
971,81
972,81
973,81
974,81
975,81
976,81
977,81
978,81
979,82
980,82
981,82
982,82
983,82
984,82
985,82
986,82
987,82
988,82
989,82
990,82
991,82
992,82
993,82
994,82
995,82
996,82
997,82
998,82
999,82
1000,82
