Timestep,Throughput
280,14
281,14
282,14
283,14
284,14
285,14
286,14
287,16
288,16
289,16
290,16
291,16
292,16
293,16
294,16
295,16
296,16
297,16
298,16
299,16
300,16
301,16
302,16
303,16
304,16
305,16
306,16
307,16
308,16
309,16
310,16
311,16
312,16
313,16
314,16
315,16
316,16
317,16
318,16
319,16
320,16
321,16
322,16
323,16
324,16
325,16
326,16
327,17
328,18
329,18
330,18
331,18
332,18
333,18
334,18
335,18
336,18
337,18
338,18
339,18
340,18
341,18
342,18
343,18
344,18
345,18
346,18
347,18
348,18
349,18
350,18
351,18
352,18
353,18
354,18
355,18
356,18
357,18
358,18
359,18
360,18
361,18
362,18
363,18
364,18
365,18
366,18
367,18
368,18
369,18
370,18
371,18
372,18
373,18
374,18
375,18
376,18
377,18
378,18
379,18
380,18
381,18
382,18
383,18
384,18
385,18
386,18
387,18
388,18
389,18
390,18
391,18
392,18
393,18
394,18
395,18
396,18
397,18
398,18
399,18
400,18
401,18
402,18
403,18
404,18
405,18
406,18
407,18
408,18
409,18
410,18
411,18
412,18
413,19
414,19
415,19
416,19
417,19
418,19
419,19
420,19
421,19
422,19
423,19
424,19
425,19
426,19
427,19
428,19
429,19
430,19
431,19
432,19
433,19
434,19
435,19
436,19
437,19
438,19
439,19
440,19
441,19
442,19
443,19
444,19
445,19
446,19
447,19
448,19
449,19
450,19
451,19
452,19
453,20
454,20
455,20
456,20
457,20
458,20
459,20
460,20
461,20
462,20
463,20
464,20
465,20
466,20
467,20
468,20
469,20
470,20
471,20
472,20
473,20
474,20
475,20
476,20
477,20
478,21
479,21
480,21
481,21
482,21
483,21
484,21
485,21
486,21
487,21
488,21
489,21
490,22
491,22
492,22
493,22
494,22
495,22
496,22
497,22
498,22
499,22
500,22
501,22
502,22
503,22
504,22
505,22
506,22
507,22
508,22
509,22
510,22
511,22
512,22
513,22
514,22
515,22
516,22
517,22
518,22
519,22
520,22
521,22
522,22
523,23
524,23
525,23
526,23
527,23
528,23
529,23
530,23
531,23
532,23
533,23
534,23
535,23
536,23
537,23
538,23
539,23
540,23
541,23
542,23
543,23
544,23
545,23
546,23
547,23
548,23
549,23
550,23
551,23
552,23
553,23
554,23
555,23
556,23
557,23
558,23
559,23
560,23
561,23
562,23
563,23
564,23
565,23
566,23
567,23
568,23
569,23
570,23
571,23
572,23
573,23
574,23
575,23
576,23
577,23
578,23
579,23
580,23
581,23
582,23
583,23
584,23
585,23
586,23
587,23
588,23
589,23
590,23
591,23
592,23
593,23
594,23
595,23
596,23
597,23
598,23
599,23
600,23
601,23
602,23
603,23
604,23
605,23
606,23
607,23
608,23
609,23
610,23
611,23
612,23
613,23
614,23
615,23
616,23
617,23
618,23
619,23
620,23
621,23
622,23
623,23
624,23
625,23
626,23
627,23
628,23
629,23
630,23
631,23
632,23
633,23
634,23
635,23
636,23
637,23
638,23
639,23
640,23
641,23
642,23
643,23
644,23
645,23
646,23
647,23
648,23
649,23
650,23
651,23
652,23
653,23
654,23
655,23
656,23
657,23
658,23
659,23
660,23
661,23
662,23
663,23
664,23
665,23
666,23
667,23
668,23
669,23
670,23
671,23
672,23
673,23
674,23
675,23
676,23
677,23
678,23
679,23
680,23
681,23
682,23
683,23
684,23
685,23
686,23
687,23
688,23
689,23
690,23
691,23
692,23
693,23
694,23
695,23
696,23
697,23
698,23
699,24
700,24
701,24
702,24
703,24
704,24
705,24
706,24
707,24
708,24
709,24
710,24
711,24
712,24
713,24
714,24
715,24
716,24
717,24
718,24
719,24
720,24
721,24
722,24
723,24
724,24
725,24
726,24
727,24
728,24
729,24
730,24
731,24
732,24
733,24
734,24
735,24
736,24
737,24
738,24
739,25
740,25
741,25
742,25
743,25
744,25
745,25
746,25
747,25
748,25
749,25
750,25
751,25
752,25
753,25
754,25
755,25
756,25
757,25
758,25
759,25
760,25
761,25
762,25
763,25
764,25
765,25
766,25
767,25
768,25
769,25
770,25
771,25
772,25
773,25
774,25
775,25
776,25
777,25
778,25
779,25
780,25
781,25
782,25
783,25
784,25
785,25
786,25
787,25
788,25
789,25
790,25
791,25
792,25
793,25
794,25
795,25
796,25
797,25
798,25
799,25
800,25
801,25
802,25
803,25
804,25
805,25
806,25
807,25
808,25
809,25
810,25
811,25
812,25
813,25
814,25
815,25
816,25
817,25
818,25
819,25
820,25
821,25
822,25
823,25
824,25
825,25
826,25
827,25
828,25
829,25
830,25
831,25
832,25
833,25
834,25
835,25
836,25
837,25
838,25
839,25
840,25
841,25
842,25
843,25
844,25
845,25
846,25
847,25
848,25
849,25
850,25
851,25
852,25
853,25
854,25
855,25
856,26
857,26
858,26
859,26
860,26
861,26
862,26
863,26
864,26
865,26
866,26
867,26
868,26
869,27
870,27
871,27
872,27
873,27
874,27
875,27
876,27
877,27
878,27
879,27
880,27
881,27
882,27
883,27
884,27
885,27
886,27
887,27
888,27
889,27
890,27
891,27
892,27
893,27
894,27
895,27
896,27
897,27
898,27
899,27
900,27
901,27
902,27
903,27
904,27
905,27
906,27
907,27
908,27
909,27
910,27
911,27
912,27
913,27
914,27
915,27
916,27
917,27
918,27
919,27
920,27
921,27
922,27
923,27
924,27
925,27
926,27
927,27
928,27
929,27
930,27
931,27
932,27
933,27
934,27
935,27
936,27
937,27
938,27
939,27
940,27
941,27
942,27
943,27
944,27
945,27
946,27
947,27
948,27
949,27
950,27
951,27
952,27
953,27
954,27
955,27
956,27
957,27
958,27
959,27
960,27
961,27
962,27
963,27
964,27
965,27
966,27
967,27
968,27
969,27
970,27
971,27
972,27
973,27
974,27
975,27
976,27
977,27
978,27
979,27
980,27
981,27
982,27
983,27
984,27
985,27
986,27
987,27
988,27
989,27
990,27
991,27
992,27
993,27
994,27
995,27
996,27
997,27
998,27
999,27
1000,27
