Timestep,Throughput
601,79
602,79
603,79
604,79
605,79
606,79
607,79
608,79
609,79
610,79
611,79
612,79
613,79
614,79
615,79
616,79
617,79
618,79
619,79
620,79
621,79
622,79
623,79
624,79
625,79
626,79
627,79
628,79
629,79
630,79
631,79
632,79
633,79
634,79
635,79
636,79
637,79
638,79
639,79
640,79
641,79
642,79
643,79
644,79
645,79
646,79
647,79
648,79
649,79
650,79
651,79
652,79
653,79
654,79
655,79
656,79
657,79
658,79
659,79
660,79
661,79
662,79
663,79
664,79
665,79
666,79
667,80
668,80
669,80
670,80
671,80
672,80
673,80
674,80
675,80
676,80
677,80
678,80
679,80
680,80
681,80
682,80
683,80
684,80
685,80
686,80
687,80
688,80
689,80
690,80
691,80
692,80
693,80
694,80
695,80
696,80
697,80
698,80
699,80
700,80
701,80
702,80
703,80
704,80
705,80
706,80
707,80
708,80
709,80
710,80
711,80
712,80
713,80
714,80
715,80
716,80
717,80
718,80
719,80
720,80
721,80
722,80
723,80
724,80
725,80
726,80
727,80
728,80
729,80
730,80
731,80
732,80
733,80
734,80
735,80
736,80
737,80
738,80
739,80
740,80
741,80
742,80
743,80
744,80
745,80
746,80
747,80
748,80
749,80
750,80
751,80
752,80
753,80
754,80
755,80
756,80
757,80
758,80
759,80
760,80
761,80
762,80
763,80
764,80
765,80
766,80
767,80
768,80
769,80
770,80
771,80
772,80
773,80
774,80
775,80
776,80
777,80
778,80
779,80
780,80
781,80
782,80
783,80
784,80
785,80
786,80
787,80
788,80
789,80
790,80
791,80
792,80
793,80
794,80
795,80
796,80
797,80
798,80
799,80
800,80
801,80
802,80
803,80
804,80
805,80
806,80
807,80
808,80
809,80
810,80
811,80
812,80
813,80
814,80
815,80
816,80
817,80
818,82
819,82
820,82
821,82
822,82
823,82
824,82
825,82
826,82
827,82
828,82
829,82
830,82
831,82
832,82
833,82
834,82
835,82
836,82
837,82
838,82
839,82
840,82
841,82
842,82
843,82
844,82
845,82
846,82
847,82
848,82
849,82
850,82
851,82
852,82
853,82
854,82
855,82
856,82
857,82
858,82
859,82
860,82
861,82
862,82
863,82
864,82
865,82
866,82
867,82
868,82
869,82
870,82
871,82
872,82
873,82
874,82
875,82
876,82
877,82
878,82
879,82
880,82
881,82
882,82
883,82
884,82
885,82
886,82
887,82
888,82
889,82
890,82
891,82
892,82
893,82
894,82
895,82
896,82
897,82
898,82
899,82
900,82
901,82
902,82
903,82
904,82
905,82
906,82
907,82
908,82
909,82
910,82
911,82
912,82
913,82
914,82
915,82
916,82
917,82
918,82
919,82
920,82
921,82
922,82
923,82
924,82
925,82
926,82
927,82
928,82
929,82
930,82
931,82
932,82
933,82
934,82
935,82
936,82
937,82
938,82
939,82
940,82
941,82
942,82
943,82
944,82
945,82
946,82
947,82
948,82
949,82
950,82
951,82
952,82
953,82
954,82
955,82
956,82
957,82
958,82
959,82
960,82
961,82
962,82
963,82
964,82
965,82
966,82
967,82
968,82
969,82
970,82
971,82
972,82
973,82
974,82
975,82
976,82
977,82
978,82
979,82
980,82
981,82
982,82
983,82
984,82
985,82
986,82
987,82
988,82
989,82
990,82
991,82
992,82
993,82
994,82
995,82
996,82
997,82
998,82
999,82
1000,82
