Timestep,Throughput
268,47
269,47
270,47
271,47
272,48
273,48
274,49
275,49
276,49
277,49
278,49
279,49
280,49
281,49
282,49
283,49
284,49
285,49
286,49
287,49
288,49
289,49
290,49
291,49
292,49
293,49
294,49
295,49
296,49
297,49
298,49
299,49
300,49
301,49
302,49
303,49
304,49
305,49
306,49
307,49
308,49
309,49
310,49
311,49
312,50
313,50
314,50
315,50
316,50
317,50
318,50
319,51
320,51
321,51
322,51
323,51
324,51
325,51
326,51
327,51
328,51
329,51
330,51
331,51
332,51
333,51
334,51
335,52
336,53
337,53
338,53
339,54
340,54
341,55
342,55
343,55
344,55
345,55
346,55
347,55
348,55
349,55
350,55
351,55
352,56
353,56
354,56
355,56
356,56
357,56
358,57
359,58
360,58
361,58
362,58
363,58
364,58
365,58
366,58
367,58
368,58
369,58
370,58
371,58
372,58
373,58
374,58
375,58
376,58
377,58
378,58
379,58
380,58
381,58
382,58
383,58
384,58
385,58
386,58
387,58
388,58
389,58
390,58
391,58
392,59
393,59
394,59
395,59
396,59
397,59
398,59
399,60
400,60
401,60
402,60
403,60
404,60
405,60
406,60
407,60
408,60
409,60
410,60
411,60
412,60
413,60
414,60
415,60
416,60
417,60
418,60
419,60
420,60
421,60
422,60
423,60
424,60
425,60
426,60
427,60
428,60
429,60
430,60
431,60
432,60
433,60
434,60
435,60
436,60
437,60
438,60
439,60
440,60
441,60
442,60
443,60
444,60
445,60
446,60
447,60
448,60
449,60
450,60
451,60
452,60
453,60
454,60
455,60
456,60
457,60
458,60
459,60
460,60
461,60
462,60
463,60
464,60
465,60
466,60
467,60
468,60
469,60
470,60
471,61
472,61
473,62
474,62
475,62
476,62
477,62
478,62
479,62
480,62
481,62
482,62
483,62
484,62
485,62
486,62
487,62
488,62
489,62
490,62
491,62
492,62
493,62
494,63
495,63
496,63
497,63
498,63
499,63
500,63
501,63
502,63
503,63
504,63
505,63
506,63
507,63
508,63
509,63
510,63
511,63
512,63
513,63
514,63
515,63
516,63
517,63
518,63
519,63
520,63
521,63
522,63
523,63
524,63
525,63
526,63
527,63
528,63
529,63
530,63
531,63
532,63
533,63
534,63
535,64
536,64
537,64
538,64
539,64
540,64
541,64
542,64
543,64
544,64
545,64
546,64
547,64
548,64
549,64
550,64
551,65
552,65
553,65
554,65
555,65
556,65
557,65
558,65
559,65
560,65
561,65
562,65
563,65
564,65
565,65
566,65
567,65
568,65
569,65
570,65
571,65
572,65
573,65
574,65
575,65
576,65
577,65
578,65
579,65
580,65
581,65
582,65
583,65
584,65
585,65
586,65
587,65
588,65
589,65
590,65
591,65
592,66
593,66
594,66
595,66
596,66
597,66
598,66
599,66
600,66
601,66
602,66
603,66
604,66
605,66
606,66
607,67
608,67
609,67
610,67
611,67
612,67
613,67
614,67
615,68
616,68
617,68
618,68
619,68
620,68
621,68
622,68
623,68
624,68
625,68
626,68
627,68
628,68
629,68
630,68
631,68
632,68
633,68
634,68
635,68
636,68
637,68
638,68
639,68
640,68
641,68
642,68
643,68
644,68
645,68
646,68
647,68
648,68
649,69
650,69
651,69
652,69
653,69
654,69
655,69
656,69
657,69
658,69
659,69
660,69
661,69
662,69
663,69
664,69
665,70
666,70
667,70
668,70
669,70
670,70
671,70
672,70
673,71
674,71
675,71
676,71
677,71
678,71
679,71
680,71
681,71
682,71
683,71
684,71
685,71
686,71
687,71
688,71
689,71
690,71
691,71
692,71
693,71
694,71
695,71
696,71
697,71
698,71
699,71
700,71
701,71
702,71
703,71
704,71
705,71
706,71
707,71
708,71
709,71
710,71
711,71
712,71
713,71
714,71
715,71
716,71
717,71
718,71
719,71
720,71
721,71
722,72
723,72
724,73
725,73
726,73
727,73
728,73
729,73
730,74
731,74
732,74
733,74
734,74
735,74
736,74
737,74
738,74
739,74
740,74
741,74
742,74
743,74
744,74
745,74
746,74
747,74
748,74
749,74
750,74
751,74
752,74
753,74
754,74
755,74
756,74
757,74
758,74
759,74
760,74
761,74
762,74
763,74
764,74
765,74
766,74
767,74
768,74
769,74
770,74
771,74
772,74
773,74
774,74
775,74
776,74
777,74
778,74
779,75
780,75
781,75
782,75
783,75
784,75
785,75
786,75
787,76
788,76
789,76
790,76
791,76
792,76
793,76
794,76
795,76
796,76
797,76
798,76
799,76
800,76
801,76
802,76
803,76
804,76
805,76
806,76
807,76
808,76
809,76
810,76
811,76
812,76
813,76
814,76
815,76
816,76
817,76
818,76
819,76
820,76
821,76
822,76
823,76
824,76
825,76
826,76
827,76
828,76
829,76
830,76
831,76
832,76
833,76
834,76
835,76
836,76
837,76
838,76
839,76
840,76
841,76
842,76
843,76
844,76
845,76
846,76
847,76
848,76
849,76
850,76
851,76
852,76
853,76
854,76
855,76
856,76
857,76
858,76
859,76
860,76
861,76
862,76
863,76
864,76
865,76
866,76
867,76
868,76
869,76
870,76
871,76
872,76
873,76
874,76
875,76
876,76
877,76
878,76
879,76
880,76
881,76
882,76
883,76
884,76
885,76
886,76
887,76
888,76
889,76
890,76
891,76
892,76
893,76
894,76
895,76
896,76
897,76
898,76
899,76
900,76
901,76
902,76
903,76
904,76
905,76
906,76
907,76
908,76
909,76
910,76
911,76
912,76
913,76
914,76
915,76
916,76
917,76
918,76
919,76
920,76
921,76
922,76
923,76
924,76
925,76
926,76
927,76
928,76
929,76
930,76
931,76
932,76
933,76
934,76
935,76
936,76
937,76
938,76
939,76
940,76
941,76
942,76
943,76
944,76
945,76
946,76
947,76
948,76
949,76
950,76
951,76
952,76
953,76
954,76
955,76
956,76
957,76
958,76
959,76
960,76
961,76
962,76
963,76
964,76
965,76
966,76
967,76
968,76
969,76
970,76
971,76
972,76
973,76
974,76
975,76
976,76
977,76
978,76
979,76
980,76
981,76
982,76
983,76
984,76
985,76
986,76
987,76
988,76
989,76
990,76
991,76
992,76
993,76
994,76
995,76
996,76
997,76
998,76
999,76
1000,76
