Timestep,Throughput
419,22
420,22
421,22
422,22
423,22
424,22
425,22
426,22
427,22
428,22
429,22
430,22
431,22
432,22
433,22
434,22
435,22
436,22
437,22
438,22
439,22
440,22
441,22
442,22
443,23
444,23
445,23
446,23
447,23
448,23
449,23
450,23
451,23
452,23
453,24
454,24
455,24
456,24
457,24
458,24
459,24
460,24
461,24
462,24
463,26
464,26
465,26
466,26
467,26
468,26
469,26
470,26
471,26
472,26
473,28
474,28
475,28
476,28
477,28
478,28
479,28
480,28
481,28
482,28
483,29
484,29
485,29
486,29
487,29
488,29
489,29
490,29
491,29
492,29
493,30
494,30
495,30
496,30
497,30
498,30
499,30
500,30
501,30
502,30
503,31
504,31
505,31
506,31
507,31
508,31
509,31
510,31
511,31
512,31
513,32
514,32
515,32
516,32
517,32
518,32
519,32
520,32
521,32
522,32
523,33
524,33
525,33
526,33
527,33
528,33
529,33
530,33
531,33
532,33
533,34
534,34
535,34
536,34
537,34
538,34
539,34
540,34
541,34
542,34
543,35
544,35
545,35
546,35
547,35
548,35
549,35
550,35
551,35
552,35
553,35
554,35
555,35
556,35
557,35
558,35
559,35
560,35
561,35
562,35
563,35
564,37
565,37
566,37
567,37
568,37
569,37
570,37
571,37
572,37
573,38
574,40
575,40
576,40
577,40
578,40
579,40
580,40
581,40
582,40
583,41
584,43
585,43
586,43
587,43
588,43
589,43
590,43
591,43
592,43
593,44
594,46
595,46
596,46
597,46
598,46
599,46
600,46
601,46
602,46
603,47
604,48
605,48
606,48
607,48
608,48
609,48
610,48
611,48
612,48
613,49
614,50
615,50
616,50
617,50
618,50
619,50
620,50
621,50
622,50
623,51
624,51
625,51
626,51
627,51
628,51
629,51
630,51
631,51
632,51
633,52
634,52
635,52
636,52
637,52
638,52
639,52
640,52
641,52
642,52
643,53
644,53
645,53
646,53
647,53
648,53
649,53
650,53
651,53
652,53
653,54
654,54
655,54
656,54
657,54
658,54
659,54
660,54
661,54
662,54
663,54
664,54
665,54
666,54
667,54
668,54
669,54
670,54
671,54
672,54
673,54
674,54
675,54
676,54
677,54
678,54
679,54
680,54
681,54
682,54
683,54
684,54
685,54
686,54
687,54
688,54
689,54
690,54
691,54
692,54
693,54
694,54
695,54
696,54
697,54
698,54
699,54
700,54
701,54
702,54
703,54
704,54
705,54
706,54
707,54
708,54
709,54
710,54
711,54
712,54
713,54
714,54
715,54
716,54
717,54
718,54
719,54
720,54
721,54
722,54
723,54
724,54
725,54
726,54
727,54
728,54
729,54
730,54
731,54
732,54
733,54
734,54
735,54
736,54
737,54
738,54
739,54
740,54
741,54
742,54
743,54
744,54
745,54
746,54
747,54
748,54
749,54
750,54
751,54
752,54
753,54
754,54
755,54
756,54
757,54
758,54
759,54
760,54
761,54
762,54
763,54
764,54
765,54
766,54
767,54
768,54
769,54
770,54
771,54
772,54
773,54
774,54
775,54
776,54
777,54
778,54
779,54
780,54
781,54
782,54
783,54
784,54
785,54
786,54
787,54
788,54
789,54
790,54
791,54
792,54
793,54
794,54
795,54
796,54
797,54
798,54
799,54
800,54
801,54
802,54
803,54
804,54
805,54
806,54
807,54
808,54
809,54
810,54
811,54
812,54
813,54
814,54
815,54
816,54
817,54
818,54
819,54
820,54
821,54
822,54
823,54
824,54
825,54
826,54
827,54
828,54
829,54
830,54
831,54
832,54
833,54
834,54
835,54
836,54
837,54
838,54
839,54
840,54
841,54
842,54
843,54
844,54
845,54
846,54
847,54
848,54
849,54
850,54
851,54
852,54
853,54
854,54
855,54
856,54
857,54
858,54
859,54
860,54
861,54
862,54
863,54
864,54
865,54
866,54
867,54
868,54
869,54
870,54
871,54
872,54
873,54
874,54
875,54
876,54
877,54
878,54
879,54
880,54
881,54
882,54
883,54
884,54
885,54
886,54
887,54
888,54
889,54
890,54
891,54
892,54
893,54
894,54
895,54
896,54
897,54
898,54
899,54
900,54
901,54
902,54
903,54
904,54
905,54
906,54
907,54
908,54
909,54
910,54
911,54
912,54
913,54
914,54
915,54
916,54
917,54
918,54
919,54
920,54
921,54
922,54
923,54
924,54
925,54
926,54
927,54
928,54
929,54
930,54
931,54
932,54
933,54
934,54
935,54
936,54
937,54
938,54
939,54
940,54
941,54
942,54
943,54
944,54
945,54
946,54
947,54
948,54
949,54
950,54
951,54
952,54
953,54
954,54
955,54
956,54
957,54
958,54
959,54
960,54
961,54
962,54
963,54
964,54
965,55
966,55
967,55
968,55
969,55
970,55
971,55
972,55
973,55
974,55
975,56
976,56
977,56
978,56
979,56
980,56
981,56
982,56
983,56
984,56
985,57
986,57
987,57
988,57
989,57
990,57
991,57
992,57
993,57
994,57
995,58
996,58
997,58
998,58
999,58
1000,58
